time,ground_pelvis_on_pelvis_in_ground_fx,ground_pelvis_on_pelvis_in_ground_fy,ground_pelvis_on_pelvis_in_ground_fz,ground_pelvis_on_pelvis_in_ground_mx,ground_pelvis_on_pelvis_in_ground_my,ground_pelvis_on_pelvis_in_ground_mz,hip_r_on_femur_r_in_ground_fx,hip_r_on_femur_r_in_ground_fy,hip_r_on_femur_r_in_ground_fz,hip_r_on_femur_r_in_ground_mx,hip_r_on_femur_r_in_ground_my,hip_r_on_femur_r_in_ground_mz,knee_r_on_tibia_r_in_ground_fx,knee_r_on_tibia_r_in_ground_fy,knee_r_on_tibia_r_in_ground_fz,knee_r_on_tibia_r_in_ground_mx,knee_r_on_tibia_r_in_ground_my,knee_r_on_tibia_r_in_ground_mz,ankle_r_on_talus_r_in_ground_fx,ankle_r_on_talus_r_in_ground_fy,ankle_r_on_talus_r_in_ground_fz,ankle_r_on_talus_r_in_ground_mx,ankle_r_on_talus_r_in_ground_my,ankle_r_on_talus_r_in_ground_mz,subtalar_r_on_calcn_r_in_ground_fx,subtalar_r_on_calcn_r_in_ground_fy,subtalar_r_on_calcn_r_in_ground_fz,subtalar_r_on_calcn_r_in_ground_mx,subtalar_r_on_calcn_r_in_ground_my,subtalar_r_on_calcn_r_in_ground_mz,mtp_r_on_toes_r_in_ground_fx,mtp_r_on_toes_r_in_ground_fy,mtp_r_on_toes_r_in_ground_fz,mtp_r_on_toes_r_in_ground_mx,mtp_r_on_toes_r_in_ground_my,mtp_r_on_toes_r_in_ground_mz,hip_l_on_femur_l_in_ground_fx,hip_l_on_femur_l_in_ground_fy,hip_l_on_femur_l_in_ground_fz,hip_l_on_femur_l_in_ground_mx,hip_l_on_femur_l_in_ground_my,hip_l_on_femur_l_in_ground_mz,knee_l_on_tibia_l_in_ground_fx,knee_l_on_tibia_l_in_ground_fy,knee_l_on_tibia_l_in_ground_fz,knee_l_on_tibia_l_in_ground_mx,knee_l_on_tibia_l_in_ground_my,knee_l_on_tibia_l_in_ground_mz,ankle_l_on_talus_l_in_ground_fx,ankle_l_on_talus_l_in_ground_fy,ankle_l_on_talus_l_in_ground_fz,ankle_l_on_talus_l_in_ground_mx,ankle_l_on_talus_l_in_ground_my,ankle_l_on_talus_l_in_ground_mz,subtalar_l_on_calcn_l_in_ground_fx,subtalar_l_on_calcn_l_in_ground_fy,subtalar_l_on_calcn_l_in_ground_fz,subtalar_l_on_calcn_l_in_ground_mx,subtalar_l_on_calcn_l_in_ground_my,subtalar_l_on_calcn_l_in_ground_mz,mtp_l_on_toes_l_in_ground_fx,mtp_l_on_toes_l_in_ground_fy,mtp_l_on_toes_l_in_ground_fz,mtp_l_on_toes_l_in_ground_mx,mtp_l_on_toes_l_in_ground_my,mtp_l_on_toes_l_in_ground_mz,back_on_torso_in_ground_fx,back_on_torso_in_ground_fy,back_on_torso_in_ground_fz,back_on_torso_in_ground_mx,back_on_torso_in_ground_my,back_on_torso_in_ground_mz,acromial_r_on_humerus_r_in_ground_fx,acromial_r_on_humerus_r_in_ground_fy,acromial_r_on_humerus_r_in_ground_fz,acromial_r_on_humerus_r_in_ground_mx,acromial_r_on_humerus_r_in_ground_my,acromial_r_on_humerus_r_in_ground_mz,elbow_r_on_ulna_r_in_ground_fx,elbow_r_on_ulna_r_in_ground_fy,elbow_r_on_ulna_r_in_ground_fz,elbow_r_on_ulna_r_in_ground_mx,elbow_r_on_ulna_r_in_ground_my,elbow_r_on_ulna_r_in_ground_mz,radioulnar_r_on_radius_r_in_ground_fx,radioulnar_r_on_radius_r_in_ground_fy,radioulnar_r_on_radius_r_in_ground_fz,radioulnar_r_on_radius_r_in_ground_mx,radioulnar_r_on_radius_r_in_ground_my,radioulnar_r_on_radius_r_in_ground_mz,radius_hand_r_on_hand_r_in_ground_fx,radius_hand_r_on_hand_r_in_ground_fy,radius_hand_r_on_hand_r_in_ground_fz,radius_hand_r_on_hand_r_in_ground_mx,radius_hand_r_on_hand_r_in_ground_my,radius_hand_r_on_hand_r_in_ground_mz,acromial_l_on_humerus_l_in_ground_fx,acromial_l_on_humerus_l_in_ground_fy,acromial_l_on_humerus_l_in_ground_fz,acromial_l_on_humerus_l_in_ground_mx,acromial_l_on_humerus_l_in_ground_my,acromial_l_on_humerus_l_in_ground_mz,elbow_l_on_ulna_l_in_ground_fx,elbow_l_on_ulna_l_in_ground_fy,elbow_l_on_ulna_l_in_ground_fz,elbow_l_on_ulna_l_in_ground_mx,elbow_l_on_ulna_l_in_ground_my,elbow_l_on_ulna_l_in_ground_mz,radioulnar_l_on_radius_l_in_ground_fx,radioulnar_l_on_radius_l_in_ground_fy,radioulnar_l_on_radius_l_in_ground_fz,radioulnar_l_on_radius_l_in_ground_mx,radioulnar_l_on_radius_l_in_ground_my,radioulnar_l_on_radius_l_in_ground_mz,radius_hand_l_on_hand_l_in_ground_fx,radius_hand_l_on_hand_l_in_ground_fy,radius_hand_l_on_hand_l_in_ground_fz,radius_hand_l_on_hand_l_in_ground_mx,radius_hand_l_on_hand_l_in_ground_my,radius_hand_l_on_hand_l_in_ground_mz
1.49,0,-1.7053e-13,5.68434e-14,-2.77556e-17,0,1.42109e-14,-30.3317,-1296.43,998.094,-1.78843e-15,3.19665e-15,2.90292e-14,88.4956,-517.384,4.84013,49.4513,-12.6564,1.08554,-1196.95,-1142.65,153.258,38.3122,-0.763,8.22438,-1198.05,-1141.82,151.735,23.8372,1.74258,-86.2572,26.8449,-363.939,60.8225,-2.69224,0.244337,1.20541,180.171,-965.257,-265.132,7.75969e-15,-1.62997e-15,4.22309e-16,464.85,-1393.65,95.0623,-21.0311,-3.43618,-1.6639,313.792,-1790.16,-85.9916,-31.5006,8.14272,0.206103,314.102,-1791.44,-85.2929,-17.4033,15.2055,-94.4804,222.735,-57.262,-33.229,0.629437,1.28868,0.884457,99.0324,901.722,13.8427,-1.26003e-14,-7.83e-15,2.1293e-14,-2.58195,36.9292,-4.76147,3.62885e-15,1.3438e-15,-2.89057e-15,-5.83348,10.4466,-0.131782,0.000357994,0.0352777,-0.00982451,-4.99621,5.27929,0.815709,-0.0656708,0.0831882,-0.323455,-3.25071,0.390294,1.5118,-0.0791328,-0.00863881,-0.154365,-6.76979,30.9775,2.09505,2.23576e-16,-1.86864e-16,7.66286e-16,-2.25949,11.39,1.94008,-0.126275,0.0452605,-0.0666902,-0.255298,6.8124,1.7528,-0.0721299,0.146117,-0.346631,1.33471,2.79824,1.17169,-0.00093421,0.0629829,-0.122549
1.56,-1.22125e-15,0,3.55271e-15,0,-1.77636e-15,-8.88178e-15,-153.785,-761.971,199.211,2.2208e-14,1.0919e-14,1.87286e-14,22.4158,-216.393,-10.0677,-24.6148,8.3906,0.0868097,-176.848,-595.781,-46.9062,-14.1612,7.30686,-3.1345,-178.02,-595.569,-46.3242,-16.8771,11.0002,-39.3773,42.2054,-97.0851,17.1175,1.12311,0.541862,-0.658832,56.9918,-1542.38,-534.291,-2.86969e-14,7.86104e-16,3.60788e-16,27.7624,-1037.96,15.4614,25.2495,6.99181,0.998373,48.8135,-1022.44,-14.8847,3.27767,8.47864,-2.07936,49.0262,-1023.65,-14.8872,9.56138,9.52327,-52.3689,13.8075,6.77794,-1.64549,-0.122576,0.138196,0.557659,6.58352,526.284,25.1397,-6.28995e-15,5.60581e-15,6.1746e-16,-0.0639107,21.4064,-3.21195,-1.04426e-15,-2.39074e-16,1.55644e-16,-3.18704,7.83054,-0.431947,-0.000593479,0.0167483,-0.00373016,-3.0873,4.59968,0.249459,0.00759468,0.0582279,-0.190688,-2.46124,1.29695,0.847679,-0.0358501,0.00128164,-0.0967469,-4.4414,15.9327,1.17744,2.38932e-16,-6.61284e-17,4.36341e-16,-1.13984,6.11365,1.10676,0.0035178,0.0103852,0.00612319,-0.234676,3.68976,1.01292,0.0215046,0.0565477,-0.139103,0.537161,1.46757,0.815059,0.0173453,0.0260755,-0.0520784
1.62,-4.44089e-15,1.42109e-13,8.88178e-16,0,-4.44089e-16,-4.44089e-15,-0.727905,-150.1,148.506,5.96148e-17,-2.89273e-15,4.2961e-15,21.8218,-96.0067,5.85884,6.68885,-0.594724,1.1239,-66.9477,-229.846,6.26218,6.46881,-1.78272,1.62312,-67.8641,-230.655,5.52497,6.20553,-2.0546,-10.8465,48.1432,-40.2895,18.4362,-0.327328,-0.240259,0.138479,-81.1055,-1242.38,-334.802,-9.84231e-15,1.33499e-15,3.50919e-15,-98.5402,-1177.89,7.0476,16.4247,6.3221,0.968338,-159.72,-1445.57,-3.35162,-6.97445,10.9885,-0.91567,-159.123,-1446.14,-3.31287,-2.27997,10.6289,-66.2166,40.3767,0.571868,-9.7512,0.0140431,0.395549,0.855559,30.6818,494.994,-13.2598,1.00318e-14,-3.20884e-15,6.65429e-16,2.05277,21.0426,-3.84024,-2.69308e-16,-7.78163e-18,-1.07057e-17,-2.68442,9.54154,-1.08095,0.0169598,0.0188583,-0.0121799,-2.82157,6.15217,-0.387575,0.0893011,0.0646775,-0.177821,-2.52223,2.53997,0.358602,-0.0107297,0.00535956,-0.0926902,-5.65518,21.2004,0.599608,1.80788e-17,9.28749e-17,6.13402e-16,-1.46866,8.12639,1.34099,-0.0421711,0.0225562,-0.0245251,-0.237382,4.89476,1.25976,-0.00536457,0.0860127,-0.214101,0.775009,1.98833,0.954411,0.0127468,0.0376068,-0.0756988
1.67,-1.42109e-14,1.42109e-14,-3.55271e-15,1.77636e-15,-2.22045e-15,-8.88178e-15,68.8421,-212.73,88.3104,-1.98753e-15,-7.77681e-16,4.74509e-16,43.0518,-200.92,20.2589,0.379436,-1.69875,1.79722,-3.02313,-195.303,9.48463,4.15781,-4.0387,0.44695,-2.75355,-196.717,8.58525,4.89562,-4.50702,-9.11515,25.3269,-9.11956,11.3213,-0.0684771,-0.153998,-0.0628199,-219.41,-1107.78,-243.134,1.06542e-14,-2.79183e-15,-8.63356e-16,-209.347,-1383.17,22.6157,4.69,3.00683,2.1521,-317.821,-1889.09,13.471,-14.7005,9.48845,1.62783,-317.75,-1890.19,13.3683,-11.7247,8.39728,-82.1696,113.269,-24.373,-35.3431,0.340294,0.794233,1.13043,15.1112,492.857,25.1983,4.39099e-14,-2.89774e-15,-2.99708e-16,3.37766,24.2154,-3.44864,-5.62708e-16,9.34477e-17,-6.65824e-16,-1.69462,11.8409,-2.27318,0.103739,0.0285872,-0.0461552,-2.23612,7.83489,-1.43959,0.22864,0.0683156,-0.202278,-2.31032,3.58911,-0.412263,0.0264722,0.00579988,-0.0991865,-4.71417,16.3288,1.18964,2.91552e-16,5.16835e-17,3.96304e-16,-1.25181,6.23168,1.04642,0.0186371,0.00797031,0.0170178,-0.312615,3.7651,1.00521,0.0388019,0.0532092,-0.133175,0.499224,1.48934,0.879849,0.0232702,0.0253869,-0.0511393
1.7,2.84217e-14,-1.42109e-13,1.77636e-15,-5.32907e-15,4.44089e-16,3.55271e-15,156.703,-666.956,149.545,1.41111e-14,2.26055e-14,-2.52375e-14,120.636,-351.302,27.7524,-11.0178,0.858687,0.629571,25.9463,-129.471,11.297,-2.76011,1.0311,-0.58094,27.2659,-130.55,10.6408,-1.85687,0.654219,-7.11644,26.1519,-4.50877,12.346,0.0700654,0.261549,-0.186688,-321.867,-1263.78,-288.79,4.21749e-15,-6.49763e-17,4.09693e-16,-317.955,-1525.28,32.2947,12.0102,0.185862,2.13859,-432.042,-2008.86,22.0367,-8.86258,7.3323,0.941485,-432.46,-2010.31,21.9355,-6.83636,5.88149,-87.4952,80.1392,-14.2467,-27.1746,0.233737,0.694178,1.03492,-70.7207,435.971,17.7359,3.53951e-14,-6.03166e-15,-7.31647e-15,1.49681,15.1755,-2.04858,3.08412e-16,-3.15406e-16,-8.73899e-16,-0.329395,8.23017,-1.76916,0.0589803,0.0104893,-0.0221757,-0.883917,5.62913,-1.20052,0.164457,0.0244442,-0.108177,-1.2477,2.80243,-0.488471,0.0242711,-2.38085e-05,-0.060702,-4.78498,11.6162,1.08033,2.43385e-17,1.31714e-17,5.12127e-16,-0.844895,4.82102,1.05276,0.0839261,-0.00848522,0.0615742,-0.31797,2.96087,0.907443,0.0760898,0.0188958,-0.0474407,0.187498,1.13744,0.827962,0.0303662,0.0113148,-0.0227314
1.74,8.52651e-14,5.18696e-13,-1.95399e-14,7.81597e-14,4.56579e-15,-6.39488e-14,869.375,-1250.65,779.578,-1.25517e-13,-5.02827e-14,3.81875e-15,381.841,-1112.2,27.5992,40.8117,-3.82824,12.6926,400.853,-1028.11,51.2362,41.6661,-7.59878,9.82298,403.027,-1028.42,49.8977,48.816,-7.66148,-43.6507,225.673,16.2215,105.193,-0.509262,-1.4117,0.754357,-506.436,-1672.88,-193.042,-1.424e-13,-2.61297e-15,-1.1566e-15,-499.084,-1828.11,37.5107,24.0555,-5.23817,0.386072,-599.595,-2147.47,18.0686,-2.55744,4.51038,-0.00482286,-600.19,-2148.07,18.3601,-1.27875,3.23178,-95.9001,57.0249,-7.87373,-21.8077,0.199836,0.705541,1.05556,-199.772,429.671,-124.864,1.46949e-13,-2.06897e-14,-3.13605e-15,-3.76515,-6.13088,-1.84827,7.30433e-17,2.6102e-16,-4.83684e-16,0.509572,-1.09491,1.06493,-0.309144,0.0209339,0.0907991,0.528697,-0.274289,0.965843,-0.28699,-0.00564455,0.0995989,0.175532,0.313158,0.71414,-0.0644043,0.00356533,0.0137096,-9.27315,21.1596,-0.666468,2.57461e-16,5.65414e-17,1.31489e-16,-1.12431,9.3898,2.26557,0.0216398,0.00664997,0.0188287,-0.241132,5.78406,1.76226,0.0144026,0.0670488,-0.164166,0.508819,2.37348,1.15841,0.0147509,0.0278149,-0.0550488
1.79,-5.68434e-14,-2.13163e-13,1.06581e-14,2.84217e-14,0,2.13163e-14,614.353,-1100.02,338.563,-2.20072e-14,-1.43376e-14,4.06874e-14,406.471,-1047.59,-2.85324,21.9401,21.6368,10.7535,578.364,-1095.87,77.4857,13.152,16.3251,8.54463,579.528,-1096.22,78.2697,21.2828,16.4153,-53.5861,226.922,27.8464,110.034,-0.21782,-1.8456,0.613745,-578.972,-1495.55,-111.95,1.58362e-14,-1.32915e-14,-7.11375e-14,-684.469,-1878.07,28.6604,20.1193,-9.16523,0.327603,-894.321,-2309.91,-0.21536,-0.413479,1.10586,-0.00511053,-894.702,-2311.44,-0.731998,0.861245,0.452611,-108.444,77.6866,-15.5023,-30.2186,0.35249,0.919628,1.69918,-137.343,432.696,-85.2463,-4.84018e-14,-1.54911e-14,1.89478e-13,-2.03381,-0.689825,-2.10855,-2.26719e-15,-2.89356e-16,1.15529e-16,0.518086,0.557961,0.464256,-0.243893,0.0475019,0.0649227,0.404061,0.601185,0.540631,-0.212967,0.0249999,0.0560965,0.112196,0.50923,0.518003,-0.0496679,0.00893938,0.00349874,-7.97311,19.1381,-0.17581,4.58021e-16,2.86897e-16,-6.71464e-16,-1.16872,8.27637,1.92261,0.0059937,0.00931533,0.00775633,-0.262682,5.08328,1.52223,0.00446341,0.0653498,-0.159362,0.501275,2.09199,1.0077,0.0113374,0.0275114,-0.0541608
1.82,-5.68434e-14,-1.7053e-13,-3.55271e-14,-1.42109e-14,1.06581e-14,3.06422e-14,-194.36,-4273.86,837.895,3.09083e-14,1.50419e-14,1.60987e-14,493.956,-1221.56,-70.4433,-146.216,8.05831,-30.0564,2128.22,-2130.32,79.9542,-125.62,41.8317,-16.8525,2125.4,-2132.94,77.8499,-114.857,45.8635,-188.75,807.184,-1.30928,283.916,-0.280993,8.71246,-7.30382,-3287.77,-8026.59,-2152.96,-2.61497e-14,4.05477e-14,8.09262e-14,-1525.64,-3931.22,213.111,228.161,-42.8361,-32.3784,558.184,-5484.93,-12.7381,123.501,-67.242,-28.9514,553.232,-5482.83,-15.5632,131.715,-66.0179,-347.088,618.721,-447.342,-234.906,-6.4813,-8.34164,-4.57261,8.85346,668.247,-145.135,-1.16567e-13,2.18802e-15,2.31956e-13,4.97055,23.5523,-8.19561,-2.64367e-15,8.45083e-16,4.33402e-16,2.34684,11.3914,-2.08024,-0.308628,0.0758807,0.0817316,1.41647,7.47067,-1.06255,-0.114691,0.0265089,0.056811,0.383962,3.39991,-0.128558,-0.0330521,0.00699482,-0.0110482,-12.524,43.5544,-0.459391,-1.02269e-15,-4.62867e-16,1.06401e-16,-2.9779,17.145,3.16582,-0.239555,0.067791,-0.146875,-0.321872,10.3674,2.70574,-0.162592,0.214218,-0.52346,1.73583,4.40003,1.56148,-0.0226715,0.0871245,-0.171453
1.93,0,-1.84741e-13,7.10543e-14,7.10543e-15,-1.42109e-14,-7.10543e-15,505.394,-1383.79,617.303,3.05448e-14,4.532e-15,1.71111e-14,558.313,-1421.19,-87.22,70.9581,26.5351,8.8348,831.054,-3599.3,74.4107,52.8302,10.1441,12.3654,831.091,-3601.14,74.3348,50.5248,5.49546,-183.816,512.802,-119.531,140.333,-1.64528,-3.33663,1.55608,-227.043,-1169.52,-942.542,-9.95507e-15,1.49999e-14,8.54387e-15,-88.895,-321.802,11.562,-43.7335,23.1309,1.20908,-1223.72,-1370.68,-147.713,-27.8696,7.76633,5.50338,-1225.06,-1370.56,-147.048,-11.2749,4.22063,-98.9761,62.2148,-313.687,-49.3007,2.06957,0.0989995,1.62859,-18.4396,1110.68,-92.5622,6.83784e-15,-3.73574e-14,-1.61656e-15,3.33729,25.3077,-8.22949,-5.93202e-17,-2.97437e-16,-1.30405e-16,2.35341,12.1069,-2.47503,-0.293608,0.0764614,0.0831867,1.51669,7.86141,-1.38196,-0.0810344,0.0296326,0.0736972,0.630657,3.51929,-0.341256,-0.0246571,0.00768481,0.00116034,-10.6411,37.9584,-0.287681,-4.79747e-16,-9.42731e-17,4.0748e-16,-2.17586,15.0318,2.88806,-0.170266,0.0566902,-0.102428,-0.0781864,9.0704,2.436,-0.112033,0.180365,-0.431227,1.54696,3.78223,1.4543,-0.010782,0.0728651,-0.142379
2,0,-2.20268e-13,2.84217e-14,4.44089e-16,3.55271e-15,7.10543e-15,10.9151,-3137.27,828.873,1.13657e-14,2.44427e-15,2.14245e-14,330.869,-1622.83,-92.1781,-60.7958,1.42217,-2.74852,377.571,-1097.18,-1.27585,-18.9064,4.87727,-2.16452,377.576,-1098.08,-1.50569,-21.2091,4.07854,-66.6436,108.036,-29.0681,23.1817,0.355517,1.56736,-0.651682,-294.543,-1223.52,-276.839,-1.55293e-15,-8.47242e-17,-1.91493e-14,-19.3824,-531.083,25.7662,25.9268,-10.6444,1.68058,-504.879,-746.723,74.1094,15.9359,-7.45087,-3.12544,-507.053,-744.769,73.4914,20.7446,-15.8982,-54.8774,-2.24176,-249.863,-20.6379,-2.67123,-0.417392,-2.06301,54.3334,765.728,39.638,1.00937e-14,-1.2029e-14,5.27811e-15,4.05228,43.542,-7.65426,1.04013e-15,-2.19082e-17,-1.4613e-16,0.383394,20.621,-5.54444,0.11557,-0.0134119,-0.0349232,-0.150045,13.3242,-3.77579,0.408458,-0.0108375,-0.0739479,-0.573681,5.99265,-1.88579,0.0817157,-0.0129447,-0.0499317,-7.05907,28.0605,2.22774,-1.48912e-16,-6.19362e-17,4.14703e-16,-1.84479,10.7496,2.10803,-0.0589868,0.0298436,-0.0260933,-0.210236,6.47812,1.77526,-0.0387526,0.116101,-0.278653,1.12506,2.63391,1.19029,0.00600305,0.0503893,-0.0997391
2.06,1.27676e-15,-1.42109e-14,1.06581e-14,0,-1.77636e-15,-4.44089e-15,-44.6912,-1319.07,259.005,3.57352e-14,1.59846e-15,-6.46616e-15,104.505,-1190.6,-37.2838,-1.6795,5.19469,0.595086,23.8043,-1328.84,32.244,22.893,-1.83848,4.68826,24.2682,-1329.41,32.2063,23.9465,-3.30353,-58.1849,153.19,-25.79,51.3761,-0.389386,-0.918962,1.25594,133.745,-378.381,-371.452,7.02535e-14,-1.03183e-14,-3.3696e-15,-0.958463,-251.326,-13.6263,-21.1626,2.305,1.10506,-501.893,-692.005,-58.7148,-19.56,3.74616,4.06691,-502.467,-691.868,-57.4696,-13.4359,3.26887,-43.2416,81.1128,-182.648,-38.2356,1.32492,0.39078,1.05915,6.59076,529.403,20.0915,-8.23387e-14,2.42348e-14,1.19042e-15,-0.343332,30.7707,-5.46187,-1.86501e-16,-3.04152e-17,7.29122e-17,-2.0076,15.1881,-3.41176,0.012323,0.00338944,-0.00454894,-1.82042,9.92865,-2.23468,0.225105,0.035754,-0.072932,-1.503,4.55092,-0.966041,0.0398317,-0.000275116,-0.0542284,-4.4801,20.1098,2.3142,2.52296e-17,-6.6979e-17,-2.24328e-16,-0.829038,7.82754,1.7574,-0.0241058,0.018192,-0.00614239,0.104871,4.69352,1.329,-0.0365004,0.0763815,-0.179075,0.87144,1.83384,0.778939,0.000594351,0.0328276,-0.0654429
2.11,7.54952e-15,4.26326e-14,7.10543e-15,3.55271e-15,1.33227e-15,2.44249e-15,-132.561,-1147.37,244.387,2.671e-14,-7.22231e-16,-5.1695e-15,-20.1848,-1168.35,-45.3059,-2.69821,2.97483,0.513785,-71.8257,-1504.22,7.6689,15.9724,-3.63167,3.45969,-71.287,-1505.24,8.1052,18.5685,-4.06735,-65.6115,150.911,-24.8014,55.9851,-0.440042,-1.01865,1.47629,-10.7398,-285.702,-68.1106,-1.96762e-14,-6.33034e-15,1.43326e-14,41.822,-149.785,6.09369,6.85081,0.189946,0.545921,-111.029,-392.563,-16.5716,11.6429,-2.20941,-2.23215,-112.197,-393.197,-16.6791,14.0354,-1.93568,-24.5736,32.0171,-37.7394,-8.06354,-0.263934,-0.294661,-0.458552,46.9356,493.993,-33.0476,2.59217e-14,8.23878e-16,8.64389e-14,-1.73485,25.3468,-4.97559,-5.21452e-17,4.65312e-18,-1.23093e-16,-3.57382,12.5498,-2.05715,-0.0676104,-0.014627,0.0222282,-2.85641,8.24321,-1.24503,0.111153,0.0392366,-0.0521173,-2.0367,3.75037,-0.388638,0.0137347,0.00227183,-0.051047,-3.08875,23.3441,2.13139,-4.8262e-16,-1.39772e-16,3.60399e-16,-0.254422,8.97642,1.86277,-0.114288,0.0430755,-0.0332263,0.619563,5.31659,1.30882,-0.126568,0.111381,-0.226424,1.22604,2.0676,0.538631,-0.0242395,0.0436715,-0.0793466
2.15,0,-5.68434e-14,3.55271e-15,0,-4.44089e-16,2.66454e-15,-202.776,-1180.83,238.283,-3.53522e-15,6.61982e-16,6.55518e-15,-94.9288,-1174.17,-63.7565,-11.3262,2.04768,-1.11549,-121.962,-1500.32,0.0961763,3.69949,-4.02673,0.22193,-121.569,-1501.32,1.0371,7.96832,-4.29073,-67.9923,140.579,-16.855,57.7722,-0.426195,-1.05834,1.88447,-10.106,-294.832,-80.0718,1.34665e-14,4.17525e-15,2.01799e-15,45.3052,-127.241,8.58973,7.19207,-3.08578,0.380957,7.89743,-401.855,-15.6025,14.9418,-5.7797,-2.06951,7.13327,-403.114,-16.3888,16.9441,-4.90132,-24.2132,45.74,-27.7475,-10.706,-0.253265,-0.428247,-0.39026,42.1399,464.668,-20.288,-2.24646e-14,-4.52359e-15,-6.29729e-14,-2.50926,22.501,-3.75027,-7.46046e-17,7.05255e-18,-1.80973e-16,-4.2881,10.5958,-1.37937,-0.0355974,-0.00993984,0.0121487,-3.43759,6.87415,-0.792562,0.103472,0.0560773,-0.0795209,-2.39476,2.97534,-0.147792,0.010181,0.0054974,-0.0595048,-1.69104,20.286,2.05865,7.17045e-17,-8.18261e-18,2.61727e-16,0.235623,7.8375,1.57298,-0.0783279,0.0348686,-0.0166231,0.78286,4.63701,1.07308,-0.104602,0.091204,-0.180195,1.12945,1.77026,0.421183,-0.0203734,0.035397,-0.0649784
2.18,-2.84217e-14,5.68434e-14,0,-1.77636e-15,-4.44089e-16,-3.55271e-15,-269.786,-1281.44,245.606,2.68143e-15,-1.25775e-15,4.86288e-15,-196.431,-1293.37,-68.1503,-11.4046,3.10296,-0.317066,-210.88,-1662.66,-12.1156,7.15352,-3.56754,1.61734,-210.478,-1663.73,-11.2201,13.1237,-3.62029,-72.2951,144.075,-15.1781,65.0492,-0.500423,-1.29002,2.17447,50.2757,-312.726,-114.59,8.26544e-15,-1.44455e-15,6.50852e-15,47.5321,-175.502,-17.5881,4.19943,-1.55368,1.10877,70.431,-374.141,-29.447,2.69544,-1.4773,-0.235345,70.8177,-375.621,-29.1375,3.67662,0.332666,-21.0438,46.6765,-14.4125,-12.2416,-0.169095,-0.393197,-0.199786,-5.04284,426.187,-6.69535,9.09975e-15,1.20313e-15,-2.51302e-14,-2.94015,18.1901,-2.85298,7.77011e-17,-2.75444e-18,-2.50963e-17,-3.91314,8.26048,-0.784637,-0.0353596,-0.0124886,0.0132073,-3.19416,5.28694,-0.366264,0.0646321,0.0475149,-0.0833605,-2.26308,2.14248,0.0899859,0.000566176,0.00415216,-0.0589127,-1.46261,16.4963,1.72113,-6.51363e-17,6.33655e-17,-1.49138e-17,0.575306,6.53943,1.31756,-0.0416977,0.0222895,-0.00639994,0.822646,3.90146,0.883904,-0.0767103,0.0672093,-0.132324,0.932766,1.49826,0.354677,-0.0150274,0.0255304,-0.047626
2.22,2.84217e-14,-2.41585e-13,-3.19744e-14,-8.88178e-15,-3.55271e-15,4.26326e-14,-315.185,-1191.6,178.058,1.32419e-14,-5.63329e-15,4.26842e-14,-340.584,-1495.42,-81.696,-5.53125,5.89314,1.89632,-400.177,-2079.33,-38.3423,15.3184,-2.61173,5.1694,-400.092,-2080.81,-37.603,24.2194,-2.40001,-85.3161,181.456,-28.1254,90.1161,-0.783597,-1.70467,2.57119,370.884,-752.24,-255.301,3.92556e-15,-5.82953e-15,5.65274e-14,157.316,-484.816,-42.6647,0.123591,2.39093,2.17794,116.61,-345.149,-31.8428,-3.86849,2.68568,0.114055,118.08,-345.521,-31.0367,-3.89694,4.49766,-19.045,45.612,-6.23307,-12.1429,0.000953578,-0.309618,-0.253907,-125.817,374.715,5.00041,-5.88888e-14,4.35552e-15,1.51102e-13,-4.04324,11.9103,-1.82174,-3.52644e-17,2.77345e-17,-8.48228e-16,-2.53299,5.29366,-0.2385,-0.0558982,-0.0296925,0.0245889,-2.19846,3.28496,0.0630715,-0.000302135,0.00664795,-0.0690867,-1.69669,1.09363,0.334969,-0.0141517,-0.00315681,-0.0522754,-2.11149,8.29148,1.02579,-3.3989e-17,8.75671e-18,1.78584e-16,0.813716,3.62993,0.856816,0.0247807,-0.00499254,0.00456336,0.624239,2.24083,0.574259,-0.0126007,0.0177669,-0.0427373,0.42453,0.889838,0.28865,-0.00132521,0.00604794,-0.0136824
