time,ground_pelvis_on_pelvis_in_ground_fx,ground_pelvis_on_pelvis_in_ground_fy,ground_pelvis_on_pelvis_in_ground_fz,ground_pelvis_on_pelvis_in_ground_mx,ground_pelvis_on_pelvis_in_ground_my,ground_pelvis_on_pelvis_in_ground_mz,hip_r_on_femur_r_in_ground_fx,hip_r_on_femur_r_in_ground_fy,hip_r_on_femur_r_in_ground_fz,hip_r_on_femur_r_in_ground_mx,hip_r_on_femur_r_in_ground_my,hip_r_on_femur_r_in_ground_mz,knee_r_on_tibia_r_in_ground_fx,knee_r_on_tibia_r_in_ground_fy,knee_r_on_tibia_r_in_ground_fz,knee_r_on_tibia_r_in_ground_mx,knee_r_on_tibia_r_in_ground_my,knee_r_on_tibia_r_in_ground_mz,ankle_r_on_talus_r_in_ground_fx,ankle_r_on_talus_r_in_ground_fy,ankle_r_on_talus_r_in_ground_fz,ankle_r_on_talus_r_in_ground_mx,ankle_r_on_talus_r_in_ground_my,ankle_r_on_talus_r_in_ground_mz,subtalar_r_on_calcn_r_in_ground_fx,subtalar_r_on_calcn_r_in_ground_fy,subtalar_r_on_calcn_r_in_ground_fz,subtalar_r_on_calcn_r_in_ground_mx,subtalar_r_on_calcn_r_in_ground_my,subtalar_r_on_calcn_r_in_ground_mz,mtp_r_on_toes_r_in_ground_fx,mtp_r_on_toes_r_in_ground_fy,mtp_r_on_toes_r_in_ground_fz,mtp_r_on_toes_r_in_ground_mx,mtp_r_on_toes_r_in_ground_my,mtp_r_on_toes_r_in_ground_mz,hip_l_on_femur_l_in_ground_fx,hip_l_on_femur_l_in_ground_fy,hip_l_on_femur_l_in_ground_fz,hip_l_on_femur_l_in_ground_mx,hip_l_on_femur_l_in_ground_my,hip_l_on_femur_l_in_ground_mz,knee_l_on_tibia_l_in_ground_fx,knee_l_on_tibia_l_in_ground_fy,knee_l_on_tibia_l_in_ground_fz,knee_l_on_tibia_l_in_ground_mx,knee_l_on_tibia_l_in_ground_my,knee_l_on_tibia_l_in_ground_mz,ankle_l_on_talus_l_in_ground_fx,ankle_l_on_talus_l_in_ground_fy,ankle_l_on_talus_l_in_ground_fz,ankle_l_on_talus_l_in_ground_mx,ankle_l_on_talus_l_in_ground_my,ankle_l_on_talus_l_in_ground_mz,subtalar_l_on_calcn_l_in_ground_fx,subtalar_l_on_calcn_l_in_ground_fy,subtalar_l_on_calcn_l_in_ground_fz,subtalar_l_on_calcn_l_in_ground_mx,subtalar_l_on_calcn_l_in_ground_my,subtalar_l_on_calcn_l_in_ground_mz,mtp_l_on_toes_l_in_ground_fx,mtp_l_on_toes_l_in_ground_fy,mtp_l_on_toes_l_in_ground_fz,mtp_l_on_toes_l_in_ground_mx,mtp_l_on_toes_l_in_ground_my,mtp_l_on_toes_l_in_ground_mz,back_on_torso_in_ground_fx,back_on_torso_in_ground_fy,back_on_torso_in_ground_fz,back_on_torso_in_ground_mx,back_on_torso_in_ground_my,back_on_torso_in_ground_mz,acromial_r_on_humerus_r_in_ground_fx,acromial_r_on_humerus_r_in_ground_fy,acromial_r_on_humerus_r_in_ground_fz,acromial_r_on_humerus_r_in_ground_mx,acromial_r_on_humerus_r_in_ground_my,acromial_r_on_humerus_r_in_ground_mz,elbow_r_on_ulna_r_in_ground_fx,elbow_r_on_ulna_r_in_ground_fy,elbow_r_on_ulna_r_in_ground_fz,elbow_r_on_ulna_r_in_ground_mx,elbow_r_on_ulna_r_in_ground_my,elbow_r_on_ulna_r_in_ground_mz,radioulnar_r_on_radius_r_in_ground_fx,radioulnar_r_on_radius_r_in_ground_fy,radioulnar_r_on_radius_r_in_ground_fz,radioulnar_r_on_radius_r_in_ground_mx,radioulnar_r_on_radius_r_in_ground_my,radioulnar_r_on_radius_r_in_ground_mz,radius_hand_r_on_hand_r_in_ground_fx,radius_hand_r_on_hand_r_in_ground_fy,radius_hand_r_on_hand_r_in_ground_fz,radius_hand_r_on_hand_r_in_ground_mx,radius_hand_r_on_hand_r_in_ground_my,radius_hand_r_on_hand_r_in_ground_mz,acromial_l_on_humerus_l_in_ground_fx,acromial_l_on_humerus_l_in_ground_fy,acromial_l_on_humerus_l_in_ground_fz,acromial_l_on_humerus_l_in_ground_mx,acromial_l_on_humerus_l_in_ground_my,acromial_l_on_humerus_l_in_ground_mz,elbow_l_on_ulna_l_in_ground_fx,elbow_l_on_ulna_l_in_ground_fy,elbow_l_on_ulna_l_in_ground_fz,elbow_l_on_ulna_l_in_ground_mx,elbow_l_on_ulna_l_in_ground_my,elbow_l_on_ulna_l_in_ground_mz,radioulnar_l_on_radius_l_in_ground_fx,radioulnar_l_on_radius_l_in_ground_fy,radioulnar_l_on_radius_l_in_ground_fz,radioulnar_l_on_radius_l_in_ground_mx,radioulnar_l_on_radius_l_in_ground_my,radioulnar_l_on_radius_l_in_ground_mz,radius_hand_l_on_hand_l_in_ground_fx,radius_hand_l_on_hand_l_in_ground_fy,radius_hand_l_on_hand_l_in_ground_fz,radius_hand_l_on_hand_l_in_ground_mx,radius_hand_l_on_hand_l_in_ground_my,radius_hand_l_on_hand_l_in_ground_mz
3.25,0,1.98952e-13,-1.38556e-13,-7.10543e-15,1.42109e-14,-1.42109e-14,-889.293,-2989.62,779.032,4.28275e-14,-7.34238e-15,-7.39442e-14,-456.771,-992.284,-64.4549,-116.07,22.2029,-4.25295,-702.47,-2953.29,-121.659,-58.6634,19.4858,-15.5741,-704.449,-2951.6,-119.548,-67.6787,29.0723,-193.448,225.034,-415.687,107.272,5.97008,2.94174,-2.07736,432.04,-3658.97,-1335.96,-1.56037e-14,1.36646e-14,-8.31872e-17,293.406,-1344.22,22.8549,102.117,20.9972,1.93265,1166.43,-2223.67,80.0204,48.0571,-2.65577,-3.78612,1165.74,-2224.85,80.9968,68.5513,3.03374,-148.17,348.868,-90.0019,-51.1749,-1.24062,-4.9991,-1.94905,-145.017,657.31,3.6711,-2.69236e-15,3.14848e-14,-1.54623e-13,-5.13163,20.6071,-2.3432,6.6416e-16,9.34667e-17,-5.9013e-16,-2.76958,7.12316,-0.556807,-0.0335109,-0.00594258,0.0191121,-2.52767,3.97231,0.153996,-0.0265955,0.0138062,-0.161002,-1.89429,0.782542,0.720499,-0.0395151,-0.00850944,-0.0866329,2.98841,13.0306,2.61799,3.82886e-17,-3.00735e-16,8.652e-16,2.28962,5.86029,0.399069,0.158779,-0.0514386,0.0113156,1.22925,3.884,0.113336,0.0617611,-0.0132673,-0.0117395,0.156083,1.78273,-0.113667,0.0159705,-0.00486755,-0.0245028
3.32,2.84217e-14,2.16716e-13,-4.26326e-14,4.44089e-16,-3.55271e-15,3.55271e-15,-88.4419,-1103.68,920.313,-6.08641e-14,1.32893e-14,-3.00716e-14,26.2425,-367.719,14.0413,48.0364,-12.0472,4.38252,-1136.2,-1207.62,93.7791,34.4505,0.7905,9.63232,-1137.15,-1207.06,92.513,26.9566,0.549885,-84.2725,65.1754,-343.067,73.5192,-2.69513,-0.0613753,1.05875,145.857,-933.453,-263.715,-6.22675e-15,-3.93838e-16,2.75956e-14,345.328,-1276.2,73.045,-24.2956,-2.49646,-2.16955,299.152,-1829.72,-78.5981,-31.8846,8.0453,0.490813,299.591,-1830.77,-78.0383,-18.3943,14.3819,-94.8813,233.621,-54.0661,-37.1307,0.636454,1.48595,0.978573,69.3552,702.077,-6.56243,3.88577e-15,1.30589e-14,-8.79726e-14,-1.9939,36.0941,-4.4493,1.3137e-15,4.80674e-16,-1.1096e-15,-5.44028,13.4891,-1.16638,0.0386674,0.0386664,-0.0280749,-4.78441,8.00807,-0.262393,0.106855,0.110386,-0.275116,-3.40772,2.54034,0.600547,-0.0187866,0.00880257,-0.130089,11.4639,37.55,4.99265,-1.64726e-16,8.03882e-17,-3.27313e-16,3.83549,17.6323,2.38559,0.105191,-0.02505,0.0127155,1.89973,11.4795,1.52534,-0.157084,0.0215137,-0.0286249,0.0472099,5.10875,0.629784,-0.02759,0.00673374,-0.0532147
3.39,-3.55271e-15,4.26326e-14,1.06581e-14,0,-1.77636e-15,-2.44249e-15,-166.376,-849.693,206.703,9.56696e-15,6.78652e-15,9.06398e-15,32.8925,-326.222,0.319479,-23.5584,8.13143,-1.41359,-198.642,-618.448,-40.4849,-10.6692,4.23365,-3.29611,-199.865,-618.046,-40.3968,-11.0316,6.87357,-41.2555,51.1224,-122.284,29.2362,1.52581,0.686755,-0.763525,4.11096,-1840.71,-589.837,-1.18131e-15,8.64322e-16,7.79884e-15,40.6268,-1092.39,20.5723,29.5551,6.18395,1.13269,156.305,-991.745,3.80683,4.87161,5.0846,-1.44014,156.393,-992.903,3.9012,12.6273,6.15764,-53.0689,22.6918,-0.232375,-1.80534,-0.0925242,-0.106322,0.19385,11.1346,498.009,23.8844,-4.89061e-14,1.68181e-14,2.50751e-14,-0.599858,26.2343,-3.1656,1.35176e-15,1.88459e-16,-5.26328e-17,-3.30221,11.2787,-1.40542,0.0435592,0.0226768,-0.0239876,-2.98453,7.08619,-0.726361,0.148543,0.073459,-0.168002,-2.26367,2.8101,-0.00250477,0.0103726,0.00804902,-0.0823551,4.96279,26.3532,4.54295,-1.38704e-16,1.00473e-17,-9.65984e-17,1.16867,12.721,2.03631,0.0785783,-0.0111433,0.0169103,0.200064,8.34618,1.24421,-0.10447,0.00211778,-0.0537446,-0.670774,3.74186,0.431181,-0.0128096,0.00331251,-0.0530397
3.44,1.77636e-15,-1.42109e-14,-1.08247e-14,0,0,2.66454e-15,-37.4876,-97.0738,58.7033,4.4216e-14,4.19466e-15,8.868e-15,24.2173,-64.8795,2.13164,1.54615,1.1788,0.336135,-22.7333,-74.6995,0.705952,0.981988,1.09229,0.42435,-23.6007,-75.0791,0.455437,1.0689,1.02324,-3.87741,10.1487,-9.92109,4.6014,0.00454946,0.0106364,0.0321722,-87.9359,-1522.83,-398.399,-3.80628e-15,-1.02027e-15,-5.5627e-16,-39.7513,-1086.65,8.92844,23.2868,4.44941,0.989559,-31.3537,-1041.61,-0.343491,-0.968267,6.29904,-1.17152,-31.0442,-1042.16,-0.318919,5.45879,6.14124,-49.4728,6.7943,5.48224,-0.57415,-0.0942593,0.0506859,0.401822,14.5421,452.86,-2.75907,2.56921e-15,4.72626e-15,1.12448e-14,0.490738,22.301,-3.39189,-1.06803e-16,-5.4705e-17,3.23625e-16,-2.04989,10.2819,-1.49303,0.00792093,0.0061756,-0.00452604,-1.90795,6.61109,-0.863927,0.128022,0.0381719,-0.101685,-1.54884,2.82133,-0.194309,0.0133591,0.00308778,-0.0570878,3.24705,29.2868,4.86384,-1.02273e-15,-5.40916e-17,1.9183e-16,-0.485714,14.0092,2.68085,0.00588934,-0.00697793,0.000251071,-1.09711,9.11839,1.67585,-0.178354,-0.0193104,-0.107376,-1.45727,4.01486,0.608857,-0.0252791,0.00237772,-0.0725453
3.53,0,1.13687e-13,-7.10543e-15,1.77636e-15,-1.66533e-15,7.10543e-15,15.2253,-253.529,87.2317,-1.4313e-14,-3.7762e-15,1.74042e-14,40.6726,-153.219,15.4316,-4.92976,1.07398,0.24354,13.719,-109.459,6.15963,-1.57756,0.636178,-0.455832,14.0078,-110.791,5.77786,-0.824258,0.417638,-6.09003,24.21,-7.63535,11.738,0.058025,0.112305,-0.171349,-247.498,-1415.95,-351.662,-1.74223e-14,1.27039e-15,1.08697e-14,-226.527,-1457.27,26.2947,15.9103,3.93028,1.55112,-262.151,-1660.41,11.1011,-8.32491,9.8944,-0.502993,-261.626,-1661.52,10.9095,-1.4487,8.26506,-73.3002,74.2446,3.00209,-17.6356,0.00605585,0.947718,1.63912,-11.0461,402.308,13.7152,1.04194e-14,9.42938e-16,-8.13689e-16,2.04917,21.6536,-3.05912,-2.59286e-16,-1.71206e-17,-2.45349e-16,-0.114573,10.4603,-2.19556,0.0445827,0.00150388,-0.0158031,-0.512308,6.83867,-1.46195,0.183144,0.00819175,-0.0756771,-0.777573,3.10858,-0.650685,0.0315512,-0.00301705,-0.0448695,-1.00972,21.7125,4.94272,-6.0213e-17,7.05326e-17,-3.33568e-16,-2.72408,9.90926,2.02028,0.0252724,-0.000972288,0.00763193,-2.48801,6.33081,1.14507,-0.0924456,-0.0334644,-0.108371,-1.98955,2.58253,0.250155,-0.00481843,0.00223293,-0.0673612
3.57,-2.84217e-14,1.98952e-13,7.10543e-15,-2.66454e-15,2.74086e-15,-1.06581e-14,159.395,-657.233,182.933,-9.13671e-15,-4.62264e-15,-4.04203e-14,112.104,-363.376,28.2052,-9.65583,0.749336,-0.671832,40.1618,-150.877,12.4586,-3.20418,1.73905,-0.722867,41.4604,-151.646,12.0468,-1.73146,1.51312,-8.20933,32.6678,-4.50325,17.4033,0.0458988,0.132105,-0.311082,-310.684,-1492.92,-359.929,-2.2538e-15,1.06997e-15,3.25543e-14,-358.276,-1667.07,41.97,21.5353,2.42136,2.16362,-392.957,-1943.37,22.5602,-3.04625,9.39495,-1.20275,-392.576,-1944.82,22.1937,4.55615,6.7689,-85.3369,93.8575,3.82598,-24.6898,0.0250595,1.21517,2.1757,-88.1948,376.231,-2.04539,-2.11379e-15,-2.34934e-15,-1.10457e-13,0.635865,13.5815,-2.34251,5.53468e-16,-3.58516e-17,-2.03733e-16,0.697165,6.83054,-1.42451,-0.0339857,0.00606509,0.00969068,0.209103,4.54638,-0.903974,0.065855,-0.00386331,-0.0246479,-0.258849,2.15017,-0.357987,0.00880999,-0.00299606,-0.0253422,-2.77885,16.7314,4.01592,3.65584e-16,-7.71864e-17,1.39892e-15,-2.50537,7.37481,1.56996,0.0325909,0.00368481,0.0118719,-2.2856,4.62664,0.798193,-0.0450375,-0.0196428,-0.10192,-1.81735,1.73412,0.0354024,0.00547311,0.00569809,-0.062443
3.6,0,-1.10134e-13,5.68434e-14,-1.77636e-14,4.21885e-15,1.42109e-14,362.885,-964.167,240.985,-5.2096e-15,1.20705e-14,-4.94815e-14,208.87,-623.953,33.0504,-6.28945,-1.68004,0.191441,57.6574,-189.195,10.6942,0.614936,0.36663,0.333687,59.5338,-189.202,10.2307,2.30527,0.322172,-8.60631,31.5217,-2.27651,16.1241,-0.00538135,0.118344,-0.338196,-376.512,-1528.02,-278.971,-3.79348e-14,4.84761e-15,5.04644e-14,-469.348,-1844.24,47.0625,19.7806,-0.680681,2.39548,-534.937,-2159.67,26.4068,-4.45683,7.52751,-0.443152,-534.775,-2161.29,26.1794,3.70253,4.26851,-93.2717,108.23,-9.0293,-29.7124,0.192368,1.25977,1.93708,-145.893,378.407,-18.0512,1.51121e-14,-1.12316e-15,1.77857e-14,-0.637539,8.82771,-2.1685,5.52983e-16,-2.68571e-16,-4.90958e-17,0.990242,4.52313,-0.804955,-0.111168,0.0214806,0.0298437,0.473887,3.06417,-0.413562,-0.0377483,0.00260826,-7.82198e-06,-0.0579159,1.4867,-0.0397585,-0.0134836,0.00060048,-0.0164396,-3.97032,15.4463,3.64381,1.08514e-15,-4.16713e-17,2.15473e-16,-2.42813,6.50066,1.44369,0.0345878,0.00595623,0.0134042,-2.24202,3.97326,0.66385,-0.0243886,-0.0110053,-0.108468,-1.78752,1.32756,-0.0878623,0.0109841,0.00869742,-0.0651093
3.63,2.84217e-14,1.27898e-13,-3.4639e-14,0,-5.32907e-15,-3.55271e-14,790.092,-1554.22,1210.99,2.19971e-13,6.74664e-14,1.72303e-14,518.884,-1439.04,50.0553,75.4498,4.03579,26.8647,839.753,-1779,156.659,65.3718,-5.52433,19.916,840.917,-1780.06,155.425,83.0473,-6.04861,-76.967,347.758,39.3597,180.282,-0.90841,-1.82841,1.23475,-497.925,-1809.33,-139.864,-1.63413e-13,-1.57427e-15,2.88245e-14,-562.931,-1984.59,28.2937,23.6669,-5.40174,1.48982,-727.686,-2332.89,6.02243,-4.88194,6.83449,-0.0436816,-727.434,-2333.04,6.23451,2.94493,4.01814,-99.7916,86.4453,-13.6117,-27.1025,0.21773,0.918277,1.47661,-133.601,438.834,-166.499,-4.78674e-13,4.23841e-14,-1.41638e-14,-2.35341,-1.60198,-4.70292,2.05294e-15,4.61853e-17,-1.68687e-17,0.534678,0.115146,1.28958,-0.490089,0.106973,0.12587,0.510291,0.296377,1.30155,-0.437756,0.0733235,0.113981,0.32006,0.300292,1.15031,-0.101229,0.0244829,0.0201217,-6.26361,30.5122,3.81111,-3.70186e-15,1.81929e-18,1.01177e-15,-5.23847,10.7447,3.32976,-0.154165,-0.109034,-0.089706,-4.70346,6.03831,1.85039,-0.195292,-0.149686,-0.329653,-3.26746,1.64593,0.254499,-0.0132236,-0.00583224,-0.135814
3.68,0,-8.52651e-14,2.84217e-14,-1.42109e-14,1.24345e-14,-7.10543e-15,-386.537,-2726.83,395.907,-1.7019e-14,1.05232e-14,3.8937e-14,286.47,-714.904,-4.34569,-94.3879,14.8737,-21.6446,1072.46,-1204.26,99.2833,-77.8939,34.1489,-12.0965,1071.04,-1204.22,97.9564,-68.4801,35.0303,-103.642,423.126,-19.337,171.155,0.215769,4.35532,-4.02866,-594.753,-1274.44,-279.002,2.23985e-13,1.90291e-15,-1.86551e-14,-583.841,-1688.1,25.793,8.43223,-4.99155,1.66091,-990.584,-2259.8,6.60923,-3.78356,3.26641,0.380076,-991.833,-2263.2,5.3476,6.40422,-1.51767,-100.513,72.8173,-16.1968,-17.9267,0.1721,0.648536,1.25202,47.6995,474.233,223.402,4.6746e-14,-3.77985e-14,1.4669e-13,10.1416,49.006,-2.32139,3.96264e-15,-9.43932e-16,-5.47593e-16,4.0859,21.3798,-6.25343,0.486613,-0.133647,-0.120156,2.11814,13.5172,-4.57147,0.744691,-0.15712,-0.124169,0.34404,5.7674,-2.69037,0.161443,-0.0500117,-0.0570324,-1.57417,8.99642,5.68814,1.27525e-15,9.28362e-17,8.53735e-16,-2.27684,3.78556,-0.127071,0.152529,0.104998,0.0867101,-1.54839,2.49279,-0.338949,0.0797797,0.0814968,0.0446281,-0.993423,0.834671,-0.400786,0.0238743,0.0186701,-0.0154213
3.79,-2.84217e-14,0,-2.34479e-13,-1.42109e-14,-7.10543e-15,-3.55271e-15,509.027,-1553.06,700.084,-1.47078e-13,1.00044e-14,3.43357e-14,341.734,-1213.62,-11.0404,71.0089,14.3507,10.1361,881.731,-3682.69,151.078,55.8154,0.183212,11.5881,882.541,-3683.52,150.396,58.8036,-7.34275,-188.152,494.001,-102.336,151.683,-1.57524,-3.41756,1.45467,-196.649,-1767.02,-1595.55,-4.69363e-14,-3.00358e-14,7.81693e-16,-193.901,-615.191,32.7869,-124.624,38.8509,-2.53975,-2552.42,-3766.8,-359.742,-70.4652,3.14885,11.4149,-2554.82,-3767.09,-359.561,-27.4543,-2.26515,-236.415,335.144,-672.455,-120.985,4.76011,1.35614,3.37859,-136.418,504.777,9.18859,8.0763e-14,6.54515e-14,4.46616e-13,-0.231282,7.12422,-1.88118,4.89286e-16,-1.86321e-16,-9.29188e-16,0.972555,3.4369,-0.536827,-0.107252,0.0260614,0.0219271,0.517519,2.2882,-0.243435,-0.0489867,0.00801063,0.00481129,0.0616258,1.07449,0.0292356,-0.0137764,0.00241279,-0.0100028,-3.267,11.2098,2.28463,1.73241e-16,-2.23474e-17,5.98172e-16,-1.11425,3.47015,0.717352,0.0272151,0.00843822,0.0106254,-1.19091,1.77063,0.183825,0.0188329,0.0125955,-0.104868,-1.00154,0.060504,-0.28804,0.0193615,0.0122127,-0.0591542
3.91,-3.55271e-15,-2.84217e-14,3.55271e-15,0,1.44329e-15,1.77636e-15,-71.0182,-1920.53,475.502,1.66735e-14,2.01328e-15,-6.58138e-15,139.94,-1248.82,-36.4688,-21.6602,3.35728,-1.61016,177.376,-1482.15,58.4393,-0.0335863,-1.21531,-0.282656,176.998,-1482.63,58.3623,-0.325541,-4.2321,-75.2913,48.0687,-13.4037,12.0347,0.0120383,0.198526,-0.27184,-24.3732,-270.044,-213.836,6.6321e-14,5.80509e-16,-4.72463e-15,75.1942,-242,-1.01171,-16.4337,-2.77875,0.0518987,-796.338,-924.22,-106.77,-7.41314,-8.76117,1.58783,-797.767,-923.337,-106.089,3.13649,-9.95365,-66.5549,14.6487,-72.4312,-10.8727,-0.301851,-0.183744,-0.486553,11.7483,608.55,20.3817,6.70348e-14,-1.00959e-14,1.79791e-14,2.50299,36.7023,-5.3089,-1.28708e-15,3.15084e-17,1.5145e-16,-0.205044,17.0208,-3.66905,0.0548589,-0.00123416,-0.0151314,-0.609105,10.9453,-2.46968,0.290507,0.0100964,-0.0660505,-0.861935,4.7799,-1.17206,0.0556687,-0.00512129,-0.0493852,0.688915,25.43,4.4169,3.08888e-18,-4.95742e-17,1.62119e-16,-3.14206,9.03996,1.12774,0.0313177,-0.00086147,0.00809622,-3.10628,5.28295,0.401771,-0.0385615,-0.0405352,-0.184929,-2.5785,1.42284,-0.293935,0.0154865,0.00121305,-0.107615
3.97,-3.55271e-15,8.52651e-14,-7.10543e-15,-2.22045e-16,0,4.44089e-16,-147.466,-1333.33,319.946,8.31137e-16,3.48283e-16,2.03237e-16,13.301,-1014.42,-9.3527,-4.15561,2.91741,-0.362876,23.0785,-1406.66,56.2036,13.962,-3.27038,2.65021,23.2999,-1407.38,56.2684,15.9337,-5.86226,-63.9541,71.4307,-7.99089,25.3848,-0.161975,-0.505801,0.77667,5.46489,-190.931,-115.101,1.81353e-16,2.70577e-16,2.00553e-15,47.8079,-112.876,-6.05234,-2.36233,1.00109,0.595224,-348.765,-806.128,-63.0214,3.69129,-1.08848,-0.753269,-350.002,-806.307,-62.4292,8.64117,0.496209,-48.079,39.268,-55.7066,-13.5737,-0.42962,-0.401419,-0.610664,12.9903,520.77,-21.5153,-6.44329e-15,5.03075e-15,1.41664e-14,-0.447961,27.5568,-4.78533,-5.2234e-16,-1.04934e-17,1.00359e-17,-1.75675,13.0622,-2.35735,-0.0356102,-0.00184574,0.0119918,-1.52593,8.44478,-1.49001,0.148077,0.0248103,-0.0479188,-1.1937,3.71054,-0.586173,0.0230031,0.000188015,-0.0408895,2.09781,23.9463,3.21091,-1.39733e-16,-1.02903e-16,-7.53413e-16,-2.30763,9.82292,1.34549,0.000798438,-0.013336,-0.0022378,-2.57282,6.09072,0.661378,-0.0925482,-0.0529975,-0.167164,-2.38078,2.21235,-0.0591318,7.59849e-05,-0.00439647,-0.0967383
4,8.88178e-15,5.68434e-14,5.32907e-15,-3.55271e-15,8.32667e-17,-9.88098e-15,-242.15,-1520.59,385.168,1.68006e-14,-3.36352e-15,-4.9328e-15,-52.3687,-1094.59,-18.3036,-14.5852,2.32864,-1.16113,-74.7673,-1164.37,24.581,5.25733,-1.86631,0.9978,-74.6354,-1165.34,25.0001,7.06687,-3.08403,-51.1993,32.9151,-2.48471,11.2185,-0.0739687,-0.245283,0.401311,-80.6319,-459.371,-107.117,-1.70285e-15,-3.2935e-15,-2.14813e-14,26.3674,-139.438,-10.3175,13.0361,-3.03173,0.133224,23.0667,-378.16,-4.44288,4.09559,-2.7628,-0.729304,22.1749,-379.104,-4.15959,5.87326,-2.42128,-22.6837,65.9022,-55.7019,-21.308,-0.637996,-0.71267,-0.556867,41.7917,489.475,-37.3266,-5.7962e-14,9.2688e-15,-3.71781e-15,-1.27476,26.3746,-4.96039,3.51902e-16,-3.50012e-18,3.8797e-17,-2.57879,12.4468,-1.98699,-0.0611018,-0.00864478,0.0228425,-2.03054,8.04796,-1.21328,0.115153,0.0285008,-0.0399015,-1.39615,3.52419,-0.421346,0.0152982,0.00124561,-0.0383556,3.61691,26.3056,2.97686,1.65837e-15,1.65714e-18,4.73666e-16,-1.96715,11.3021,1.69729,-0.03513,-0.0222001,-0.0128939,-2.42574,7.12789,0.956082,-0.149046,-0.0635395,-0.179675,-2.37774,2.80015,0.124516,-0.0122379,-0.00680027,-0.100573
4.04,0,0,1.77636e-15,-1.77636e-15,-1.11022e-15,-1.24345e-14,-309.127,-1519.2,374.206,-9.49771e-16,-2.84563e-15,9.69993e-16,-119.022,-1110.06,-28.6,-20.5072,1.529,-2.4019,-116.224,-1189.88,26.2032,-0.306324,-3.4515,-0.802962,-115.66,-1190.82,27.0356,3.02382,-4.81998,-54.3336,43.8356,15.0587,19.1368,-0.0186673,-0.571079,1.71954,-63.8483,-457.367,-126.46,-3.26491e-14,-3.12766e-15,5.36485e-15,34.6048,-138.664,-20.019,11.6323,-3.84981,-0.23697,103.623,-326.766,-15.22,1.21045,-4.90585,0.30033,103.443,-328.113,-14.7182,1.85858,-3.79718,-19.6441,73.0038,-31.5021,-23.9919,-0.412826,-0.713425,-0.352809,22.3946,437.791,-18.2451,-2.07388e-14,8.87787e-16,-7.32366e-15,-2.34305,21.8578,-3.73676,2.01336e-16,-2.70324e-18,-3.09315e-16,-2.99037,10.1714,-1.48412,-0.0315861,-0.00611372,0.0127297,-2.31244,6.55238,-0.893761,0.105529,0.0370015,-0.0534037,-1.52082,2.82399,-0.278316,0.0131583,0.00290737,-0.0393083,3.76644,20.9612,2.37037,1.38868e-15,-7.11511e-17,2.29096e-16,-0.763384,9.93566,1.44622,-0.0213459,-0.012163,-0.00733056,-1.3573,6.49974,0.868195,-0.138616,-0.0362525,-0.123307,-1.64343,2.86341,0.213765,-0.0163846,-0.00398047,-0.0749984
4.07,0,4.12115e-13,-1.06581e-14,0,-3.55271e-15,-7.10543e-15,-314.025,-1427.97,321.818,-1.35479e-14,3.30016e-15,-2.75858e-14,-242.533,-1476.45,-44.003,-15.2997,2.18408,0.126522,-276.782,-1821.32,-7.90978,6.57431,-4.31664,1.23018,-276.88,-1822.54,-7.57285,10.4407,-4.4988,-76.9341,97.0294,-11.5336,39.7945,-0.33947,-0.949195,1.18334,169.903,-517.944,-187.123,-6.24265e-15,1.48883e-15,3.45145e-15,93.5684,-320.78,-45.7263,4.04107,-0.766978,2.00228,44.745,-200.662,-16.0347,-2.25665,-0.408958,0.57824,45.714,-201.642,-15.3863,-2.19517,0.505141,-10.5591,44.0646,-12.1029,-15.1181,0.000359756,-0.075874,-0.126194,-85.7171,385.031,-19.25,-1.36412e-14,-6.26654e-15,-3.45616e-13,-3.49339,14.6068,-2.59928,6.40309e-17,1.2984e-16,5.14461e-16,-2.11967,7.04171,-0.914909,-0.057355,-0.0141388,0.026553,-1.75718,4.55294,-0.454024,0.0329475,0.0133545,-0.0462113,-1.30138,1.90624,0.00932249,-0.00477334,-0.00182978,-0.037127,1.57948,13.6102,1.60191,-2.14151e-16,-9.42362e-18,7.53047e-16,0.163885,7.18566,1.01007,0.00882389,-0.00659082,0.00116503,-0.452213,4.90092,0.636949,-0.0904406,-0.0124998,-0.0683424,-0.961999,2.39221,0.213408,-0.0120319,-0.000833734,-0.0503588
